num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
3.0,64,2,0.0589960158682366,94,11.13671898841858,1000,0.001,5.0,,,120.0,40.0
3.0,64,2,0.2375754473228517,281,18.54726338386536,1000,0.001,10.0,,,120.0,40.0
3.0,64,2,0.2851247944463483,1,25.892767906188965,1000,0.001,15.0,,,120.0,40.0
5.0,64,2,0.3624754727429337,759,78.62679553031921,1000,0.01,35.0,,,120.0,41.0
3.0,64,2,0.2417718579875861,218,33.56145429611206,1000,0.001,20.0,,,120.0,40.0
3.0,64,2,0.12965573587811,175,41.49856424331665,1000,0.001,25.0,,,120.0,40.0
5.0,64,2,0.3293724389867468,166,90.51076674461363,1000,0.01,40.0,,,120.0,41.0
5.0,64,2,0.4753876091297356,0,8.311192035675049,1000,0.001,1.0,,,120.0,41.0
5.0,64,2,0.2829595294266096,47,14.284961700439451,1000,0.001,5.0,,,120.0,41.0
3.0,64,2,0.1439829998287724,163,49.12006711959839,1000,0.001,30.0,,,120.0,40.0
5.0,64,2,0.3688996911495323,14,23.503623723983765,1000,0.001,10.0,,,120.0,41.0
5.0,64,2,0.3070887981591012,98,32.85955190658569,1000,0.001,15.0,,,120.0,41.0
3.0,64,2,0.1529897878538929,25,56.64516830444336,1000,0.001,35.0,,,120.0,40.0
5.0,64,2,0.2269103955887217,99,42.2986466884613,1000,0.001,20.0,,,120.0,41.0
3.0,64,2,0.1243402122913347,349,63.85644435882568,1000,0.001,40.0,,,120.0,40.0
5.0,64,2,0.461576809260536,39,5.645818471908569,1000,0.01,1.0,,,120.0,40.0
5.0,64,2,0.410296976838797,0,10.948855876922607,1000,0.01,5.0,,,120.0,40.0
5.0,64,2,0.2172868016032219,75,57.2551634311676,1000,0.001,25.0,,,120.0,41.0
5.0,64,2,0.4089010325535172,80,18.703519582748413,1000,0.01,10.0,,,120.0,40.0
5.0,64,2,0.4220227600835344,318,25.586534023284912,1000,0.01,15.0,,,120.0,40.0
5.0,64,2,0.23132229660802,124,67.50590801239014,1000,0.001,30.0,,,120.0,41.0
5.0,64,2,0.2248313194513831,131,33.22197890281677,1000,0.01,20.0,,,120.0,40.0
5.0,64,2,0.259967050440392,164,41.89864611625672,1000,0.01,25.0,,,120.0,40.0
5.0,64,2,0.3655098345653623,55,87.38858532905579,1000,0.001,35.0,,,120.0,41.0
5.0,64,2,0.2354558795948274,112,50.12000465393066,1000,0.01,30.0,,,120.0,40.0
5.0,64,2,0.519676901111999,879,58.00394320487976,1000,0.01,35.0,,,120.0,40.0
5.0,64,2,0.3561708778829132,76,86.9590392112732,1000,0.001,40.0,,,120.0,41.0
10.0,64,2,0.4860336314022282,0,7.820987224578857,1000,0.01,1.0,,,120.0,41.0
10.0,64,2,0.3651942615663282,0,13.696887731552124,1000,0.01,5.0,,,120.0,41.0
5.0,64,2,0.1707876714408222,187,65.99417877197266,1000,0.01,40.0,,,120.0,40.0
10.0,64,2,0.4577675025555511,1,23.76289391517639,1000,0.01,10.0,,,120.0,41.0
